Inscription: IE,Inscription: Order,Inscription: Title,Inscription: Object Type,Inscription: Type,Inscription: Suspected Ancient Location,Inscription: Date (Avg.),Inscription: Date Span,Inscription: Letter Height (m),Inscription: Letter Height Averaged,Inscription: Language,Inscription: Text,Inscription: Scrubbed Text,Inscription: Diplomatic Text,Inscription: Character Count,Inscription: Diplomatic Character Count,Inscription: Word Count,Inscription: Diplomatic Word Count,Inscription: Total Institutions,Inscription: Total Honors,Inscription: Total People,Inscription: Total Sponsors,Inscription: Total Honorands,Inscription: Total Athenians,Inscription: Total Romans,Inscription: ID,Inscription: Low Date,Inscription: Low Date Uncertainty,Inscription: High Date,Inscription: High Date Uncertainty,Inscription: Notes
487,237,Statue Base for T. Fl. Euthykomas Paianieus,Altar,Dedication,,166.0,10,0.0270,,Greek,1 κ α θ ὑπομνη ματι σμὸν τῆς ἐξ Ἀ ρείου π ά γου βουλῆς v Τίτον Φλάβιον Εὐθυκό μαν 5 Παιανιέα Τίτου Φλαβίου Στράτωνος ἐπὶ β ωμῷ υἱὸ ν v καὶ Τίτου Φλ αβίο υ Στρ ά τωνος ἱεροφάντ ου ἔγ γονον v καὶ Φ λ αβίας 10 κρατείας ἱε ρ οφάντ ιδος ἔγ γ ονον v Πο μ πηία Πώ λ λα Π ομπηίο υ Πλειστάρ χου φιλο σ όφου θυ γ άτηρ τὸ ν ἑαυ τ ῆ ς ἄνδρα , κ α θ ὑπομνη ματι σμὸν Ἀ ρείου π ά γου βουλῆς Τίτον Φλάβιον Εὐθυκό μαν Παιανιέα Τίτου Φλαβίου Στράτωνος β ωμῷ υἱὸ ν Τίτου Φλ αβίο υ Στρ ά τωνος ἱεροφάντ ου ἔγ γονον Φ λ αβίας κρατείας ἱε ρ οφάντ ιδος ἔγ γ ονον Πο μ πηία Πώ λ λα Π ομπηίο υ Πλειστάρ χου φιλο σ όφου θυ γ άτηρ ν ἑαυ τ ῆ ς ἄνδρα , α θ ὑπομνη σμὸν τῆς ἐξ Ἀ π ά γου βουλῆς Φλάβιον Εὐθυκό Παιανιέα Τίτου Στράτωνος ἐπὶ ωμῷ ν καὶ Τίτου αβίο ά τωνος ἱεροφάντ γονον καὶ Φ λ αβίας κρατείας ἱεοφάντ γ ονον Ποπηία Πώ Π ομπηίο Πλειστάρ σ όφου γ άτηρ τὸ τ ῆ ,247,169,83,48,1,3,6,1,1,6,0,487,161,False,171,False,
488,238,Statue Base for T. Fl. Menandros Paianieus,Stele,Dedication,South Wall,166.0,10,0.0370,,Greek,1 καθ ὑπομνηματισμὸν τῆς ἐξ Ἀρείου πάγου βου λῆς Τίτον Φλάβιον Μέ νανδρον Παιανιέα v Τίτου 5 Φλαβίου Εὐθυκόμα Παιανι έως υἱὸν v ἡ μήτηρ Πομπη ία Πώλλα τὸν ἑαυτῆς υἱόν , καθ ὑπομνηματισμὸν Ἀρείου πάγου βου λῆς Τίτον Φλάβιον Μέ νανδρον Παιανιέα Τίτου Φλαβίου Εὐθυκόμα Παιανι έως υἱὸν μήτηρ Πομπη ία Πώλλα ἑαυτῆς υἱόν , καθ ὑπομνηματισμὸν τῆς ἐξ Ἀρείου πάγου βου λῆς Τίτον Φλάβιον Μέ νανδρον Παιανιέα Τίτου Φλαβίου Εὐθυκόμα Παιανι έως υἱὸν ἡ μήτηρ Πομπη ία Πώλλα τὸν ἑαυτῆς υἱόν ,136,132,32,29,1,0,3,2,1,3,0,488,161,False,171,False,
490,240,"Statue Base for M. Iul. Apellas Marathonios, Archon of the Eumolpidai",Altar,Dedication,Before the Telestrion,170.0,10,0.0280,,Greek,1 Εὐμολπίδαι τὸν ἄρχοντα Μᾶρκον Ἰούλιο ν Ἀπελλᾶν 5 Μαραθώνιον υἱὸν Μ άρκου ⁵⁶ Ἰουλίου Δαμιανοῦ Μυ λασέως καὶ Φλ αουίας ⁵⁶ Πώλλης ⁵⁶ Φλ αουίου Ἀπελλᾶ Ὑπαιπηνοῦ θυγατρός vac 0 060 m 9 κατὰ τὸ ἐπερώτημα τῆς ἐξ Ἀ 10 ρείου πάγου βουλῆς , Εὐμολπίδαι ἄρχοντα Μᾶρκον Ἰούλιο ν Ἀπελλᾶν Μαραθώνιον υἱὸν Μ άρκου Ἰουλίου Δαμιανοῦ Μυ λασέως Φλ αουίας Πώλλης Φλ αουίου Ἀπελλᾶ Ὑπαιπηνοῦ θυγατρός ἐπερώτημα Ἀ ρείου πάγου βουλῆς , Εὐμολπίδαι τὸν ἄρχοντα Μᾶρκον Ἰούλιο Ἀπελλᾶν Μαραθώνιον υἱὸν Μ Ἰουλίου Δαμιανοῦ Μυ λασέως καὶ Φλ Πώλλης Φλ Ἀπελλᾶ Ὑπαιπηνοῦ θυγατρός κατὰ τὸ ἐπερώτημα τῆς ἐξ Ἀ ρείου πάγου βουλῆς ,187,150,45,31,2,1,4,2,1,4,0,490,165,False,175,False,
491,241,"Statue Base for Fl. Xenion of Marathon, Archon of the Panhellenes",Altar,Dedication,,170.0,10,0.0140,,Greek,1 ἀγ α θῆι τύ χη ι vacat 2 τὸν κ ράτιστο ν Ξ ενί ωνα τ ὸν ἄρξα ντα τῶν Πανελλήνω ν τὸ ν ἄρι 5 στον πολειτ ευτ ὴν οἱ Πανέλλη νες vac , ἀγ α θῆι τύ χη ι τὸν κ ράτιστο ν Ξ ενί ωνα τ ὸν ἄρξα ντα Πανελλήνω ν ν ἄρι στον πολειτ ευτ ὴν Πανέλλη νες , α θῆι τύι τὸν ράτιστοενί ωνα τ ὸν ἄρξα τῶν Πανελλήνων ἄρι στον πολειτ ὴν οἱ Πανέλλη ,97,67,36,19,2,2,1,1,1,1,0,491,165,False,175,False,
492,242,"Statue Base for Iul. Theodotos Meliteus, Son of Sophist Iul. Theodotos, Archon of the Kerykex",Altar,Dedication,Before the Telestrion,170.0,10,0.0290,,Greek,1 ἡ ἐξ Ἀρείου πάγου βουλ ὴ καὶ ἡ βουλὴ τῶν Φ καὶ ὁ δῆμος Ἰούλιον Ἀπολλόδοτον Μελιτέα Ἰουλίου Θεοδότου σοφιστοῦ 5 στρατηγήσαντος καὶ βασιλεύ σαντος καὶ κηρυκεύσαντος τῆς ἐξ Ἀρείου πάγου βουλῆς ὑὸν καὶ Αἰλίας Κηφισοδώρας Κλ αυδίου Λυσιάδου δᾳδουχήσαντος 10 θυγατρός ἄρξαντα τοῦ Κηρύ κων γένους ἀρετῆς ἕνεκα , Ἀρείου πάγου βουλ ὴ βουλὴ Φ δῆμος Ἰούλιον Ἀπολλόδοτον Μελιτέα Ἰουλίου Θεοδότου σοφιστοῦ στρατηγήσαντος βασιλεύ σαντος κηρυκεύσαντος Ἀρείου πάγου βουλῆς ὑὸν Αἰλίας Κηφισοδώρας Κλ αυδίου Λυσιάδου δᾳδουχήσαντος θυγατρός ἄρξαντα Κηρύ κων γένους ἀρετῆς ἕνεκα , ἡ ἐξ Ἀρείου πάγου βουλ καὶ ἡ βουλὴ τῶν Φ καὶ ὁ δῆμος Ἰούλιον Ἀπολλόδοτον Μελιτέα Ἰουλίου Θεοδότου σοφιστοῦ στρατηγήσαντος καὶ βασιλεύ σαντος καὶ κηρυκεύσαντος τῆς ἐξ Ἀρείου πάγου βουλῆς ὑὸν καὶ Αἰλίας Κηφισοδώρας Κλ Λυσιάδου δᾳδουχήσαντος θυγατρός ἄρξαντα τοῦ Κηρύ κων γένους ἀρετῆς ἕνεκα ,255,244,51,47,4,6,5,3,1,5,0,492,165,True,175,True,
493,243,"Statue Base for Ael. Kephisodora, Daughter of Daduch Kl. Lysiades",Building or Monument,Dedication,,170.0,10,0.0250,,Greek,1 Αἰλ ίαν Κηφ ισοδώραν Κλ αυδίου Λυ σ ιάδ ου δᾳ δουχήσαν τος θυγατέρα Κλ αυδίου Λεωνίδου δᾳδουχή σαν το ς ἔγ γ ο νον 5 Κλ αυδίου Σώσπι δος δ ᾳδο υχήσαντος ἀδελφή ν Ἰουλίου Θεοδότου σοφιστο ῦ γυναῖ κα στρατη γ ήσα ντος ἐ π ὶ τ οὺς ὁ π λίτας βασιλεύ σ αντος κηρ υκεύσαντος 10 τῆς ἐξ Ἀ ρ ε ίου πάγ ο υ β ουλῆς ὁ ἀνὴρ καὶ τ ὰ τέκνα Ἰ ούλιος Θ εόδ οτος καὶ Ἰουλία Κηφ ισοδώ ρα σωφ ρ ο σύ νης ἕνεκ εν καὶ ἀρετῆς καὶ εὐτ εκνίας ἀνέθη 15 καν καθ ὑπομνη μ ατ ισμὸν τῆς ἐξ Ἀρείου πάγου βουλῆς , Αἰλ ίαν Κηφ ισοδώραν Κλ αυδίου Λυ σ ιάδ ου δᾳ δουχήσαν τος θυγατέρα Κλ αυδίου Λεωνίδου δᾳδουχή σαν το ς ἔγ γ ο νον Κλ αυδίου Σώσπι δος δ ᾳδο υχήσαντος ἀδελφή ν Ἰουλίου Θεοδότου σοφιστο ῦ γυναῖ κα στρατη γ ήσα ντος ἐ π ὶ τ οὺς ὁ π λίτας βασιλεύ σ αντος κηρ υκεύσαντος Ἀ ρ ε ίου πάγ ο υ β ουλῆς ἀνὴρ καὶ τ ὰ τέκνα Ἰ ούλιος Θ εόδ οτος Ἰουλία Κηφ ισοδώ ρα σωφ ρ ο σύ νης ἕνεκ εν ἀρετῆς εὐτ εκνίας ἀνέθη καν καθ ὑπομνη μ ατ ισμὸν Ἀρείου πάγου βουλῆς , ίαν ισοδώραν σ ιάδδουχήσαν Λεωνίδου σανς ἔγ γ ο νον δος δυχήσαντος ν Ἰουλίου Θεοδότου ῦ γυναῖ στρατη ήσα ἐ π ὶ τ ὁ π βασιλεύαντος κηρ τῆς ἐξ Ἀε ίου πάγ ο υ β ὁ ἀνὴρ καὶ ὰ τέκνα Ἰ Θ εόδ οτος καὶ Ἰουλία Κηφ ρ ο νης ἕνεκ εκνίας μ ατ ,371,176,113,56,1,5,5,3,1,5,0,493,165,False,175,False,
494,244,Herm Honoring the Hierophant who Saved the Hiera During the Kostoboci Invasion,Building or Monument,Dedication,,176.0,10,0.0090,,Greek,1 ἀρρήτων θησ αυρὸν ἐ ς Ἀθήνας μυστικὸν ἠ γαγόμην ἐμ π ο λέμωι στυ γερῶι τοὔνεκα ταινία ις ἀνέδησαν Κ εκροπίδαι με καὶ θέσαν ἐν τεμένει ρὸς ἀεὶ τελετῆς , ἀρρήτων θησ αυρὸν ἐ ς Ἀθήνας μυστικὸν ἠ γαγόμην ἐμ π ο λέμωι στυ γερῶι τοὔνεκα ταινία ις ἀνέδησαν Κ εκροπίδαι με θέσαν τεμένει ρὸς ἀεὶ τελετῆς , ἀρρήτων θησς Ἀθήνας μυστικὸν ἠο λέμωι στυ γερῶι τοὔνεκα ταινίαεκροπίδαι με καὶ θέσαν ἐν ρὸς ἀεὶ τελετῆς ,122,87,31,19,0,1,0,0,0,0,0,494,171,False,181,False,
495,245,Statue Base for M. Aurelius,Base,Dedication,Before the Telestrion,173.5,3,0.0370,,Greek,vacat Αὐτοκράτορα Κ αίσαρ α Μ ᾶρκον Α ὐ ρήλιον Ἀντωνῖνον Γερμανικὸν Παρθικὸν Μηδικὸν Ἀπολλωνιᾶται 5 οἱ κατὰ Κυρήνην διὰ Μ άρκου Ἰουλίου Πράξιδος Πανέλληνος , Αὐτοκράτορα Κ αίσαρ α Μ ᾶρκον Α ὐ ρήλιον Ἀντωνῖνον Γερμανικὸν Παρθικὸν Μηδικὸν Ἀπολλωνιᾶται Κυρήνην Μ άρκου Ἰουλίου Πράξιδος Πανέλληνος , Αὐτοκράτορα Κ αίσαρ α Μ Α ὐ ρήλιον Ἀντωνῖνον Γερμανικὸν Παρθικὸν Μηδικὸν Ἀπολλωνιᾶται οἱ κατὰ Κυρήνην διὰ Μ Ἰουλίου Πράξιδος Πανέλληνος ,131,115,26,23,1,2,2,1,1,1,1,495,172,False,175,False,
496,246,Statue Base for M. Aurelius,Base,Dedication,Outer Courtyard,176.0,8,0.0460,,Greek,1 Αὐ τοκράτορα Καί σα ρα Μᾶρκο ν Αὐρήλιον Ἀντω νῖνον Γερμ α νικό ν , Αὐ τοκράτορα Καί σα ρα Μᾶρκο ν Αὐρήλιον Ἀντω νῖνον Γερμ α νικό ν , τοκράτορα σα ν Αὐρήλιον Ἀντω α νικό ,52,29,16,9,0,1,1,0,1,0,1,496,172,False,180,False,
497,247,Statue Base for M. Aurelius(?),Building or Monument,Dedication,,176.0,8,0.0450,,Greek,1 Αὐτοκρ άτορα Καίσαρα Γερμ ανικὸν vacat, Αὐτοκρ άτορα Καίσαρα Γερμ ανικὸν , Αὐτοκρ Γερμ ,34,10,7,4,0,1,1,0,1,0,1,497,172,False,180,True,
498,248,"Statue Base for Asklepios, Dedicated by Herodes",Building or Monument,Dedication,,175.0,0,0.0270,,Greek,1 μύστην Ἡρώδη ς Ἀσκληπιὸν ε ἵ σατο Δηοῖ νοῦσον ἀλεξή σ αντ ἀντιχαρ ι ζόμενο ς vacat, μύστην Ἡρώδη ς Ἀσκληπιὸν ε ἵ σατο Δηοῖ νοῦσον ἀλεξή σ αντ ἀντιχαρ ι ζόμενο ς , μύστην Ἡρώδη ς Ἀσκληπιὸν ἵ σατο Δηοῖ νοῦσον ἀλεξήαντ ἀντιχαρ ζόμενο ς ,67,58,18,14,0,0,1,0,0,1,0,498,175,False,175,False,
499,249,Dedicatory Architrave of the Greater Propylaea,Building or Monument,Dedication,,175.0,10,0.2225,True,Greek,frg a 1 Μ ᾶρκος Α ὐρήλιος frg b 1 Ω frg c 1 ν ο ς , Μ ᾶρκος Α ὐρήλιος Ω ν ο ς , Μ Α Ω ν ο ς ,33,6,18,8,0,0,1,0,0,0,1,499,170,False,180,False,
500,250,Aedicula Block with Hierophant's Title,Base,Dedication,Outer Courtyard,175.0,10,0.0950,True,Greek,1 ἱ ε ρ ο 5 φ ά ν τ η 10 ς , ἱ ε ρ ο φ ά ν τ η ς , ἱ ε ρ ο φ ά ν τ ,14,8,14,10,0,1,0,0,0,0,0,500,170,True,180,True,
501,251,"Statue Base for Iun. Melitine, Hierophantis",Base,Dedication,,187.5,25,0.0270,,Greek, ἱε ρόφαντιν Μελ ιτίνην ΑΝ , ἱε ρόφαντιν Μελ ιτίνην ΑΝ , ρόφαντιν ιτίνην ΑΝ,21,16,7,4,0,1,1,0,1,1,0,501,175,True,200,False,
502,252,"Statue Base for Isidote, Daughter of Isaios, Hierophantes",Base,Dedication,Before the Telestrion,184.0,16,0.0200,True,Greek,1 ἀγαθῆι τύχηι πυροφόρου Δήμητρος ὑπείροχον ἱερό φαντιν πολλὸν ἐπ εὐσεβίῃ κῦδος ἀειραμένην 5 Ἑλλάδος εὐρυχόρου πρῶτ η ν γένος Ἀντολίης τε ἔγγονον Εἰσαίου τοῦ σοφίαις ὑπάτου ὃς δὴ καὶ βασιλῆος ἀμύμονος Ἁδριανοῖο μουσάων ἀγαθὴν εἶχε διδασκαλίην 10 Εἰσαίου δὲ θύγατρα μεγαινήτοιο καὶ αὐτοῦ ἔξοχον ἔν τ ἀρεταῖς ἔν τε σαοφροσύναις ἣν καὶ ἀμειβομένη Δηὼ μακάρων ἐπὶ νήσσους ἤγαγε παντοίης ἐκτὸς ἐπωδυνίης 15 δῶκε δέ οἱ θάνατον γλυκερώτερον ἡδέο ς ὕπνου πάγχυ καὶ Ἀργείων φέρτερον ἠιθέων ἥ τε καὶ Ἀντωνῖνον ὁμοῦ Κομμόδῳ βασιλῆας 20 ἀ ρχομένη τελετῶν ἔστεφε μυστιπόλους τὴν μὲν ἄρα ψήφῳ μὲν Ἄρηϊ φίλη θέτο βουλή εἰκόνα δ ἠγαθέην ἐκτελέσαντο νέην Εὐνίκη τε φίλη θυγάτηρ ὗές τε θυγατρός 25 Ζωιλίδαι μητρὸς μητέρα θεσπεσίην Κ άλλαισχρος καὶ Γλαῦκος ἐν εἰκόνι κυδαίνοντες ἣν καὶ Δημήτηρ ὤπασεν ἀθανάτοις , ἀγαθῆι τύχηι πυροφόρου Δήμητρος ὑπείροχον ἱερό φαντιν πολλὸν ἐπ εὐσεβίῃ κῦδος ἀειραμένην Ἑλλάδος εὐρυχόρου πρῶτην γένος Ἀντολίης ἔγγονον Εἰσαίου σοφίαις ὑπάτου βασιλῆος ἀμύμονος Ἁδριανοῖο μουσάων ἀγαθὴν εἶχε διδασκαλίην Εἰσαίου θύγατρα μεγαινήτοιο αὐτοῦ ἔξοχον ἔν τ ἀρεταῖς ἔν σαοφροσύναις ἣν ἀμειβομένη Δηὼ μακάρων νήσσους ἤγαγε παντοίης ἐκτὸς ἐπωδυνίης δῶκε δέ θάνατον γλυκερώτερον ἡδέο ς ὕπνου πάγχυ Ἀργείων φέρτερον ἠιθέων ἥ Ἀντωνῖνον ὁμοῦ Κομμόδῳ βασιλῆας ἀ ρχομένη τελετῶν ἔστεφε μυστιπόλους ψήφῳ Ἄρηϊ φίλη θέτο βουλή εἰκόνα δ ἠγαθέην ἐκτελέσαντο νέην Εὐνίκη φίλη θυγάτηρ ὗές θυγατρός Ζωιλίδαι μητρὸς μητέρα θεσπεσίην Κ άλλαισχρος Γλαῦκος εἰκόνι κυδαίνοντες ἣν Δημήτηρ ὤπασεν ἀθανάτοις , ἀγαθῆι τύχηι πυροφόρου Δήμητρος ὑπείροχον ἱερό φαντιν πολλὸν ἐπ εὐσεβίῃ κῦδος ἀειραμένην Ἑλλάδος εὐρυχόρου πρῶτν γένος Ἀντολίης τε ἔγγονον Εἰσαίου τοῦ σοφίαις ὑπάτου ὃς δὴ καὶ βασιλῆος ἀμύμονος Ἁδριανοῖο μουσάων ἀγαθὴν εἶχε διδασκαλίην Εἰσαίου δὲ θύγατρα μεγαινήτοιο καὶ αὐτοῦ ἔξοχον ἔν τ ἀρεταῖς ἔν τε σαοφροσύναις ἣν καὶ ἀμειβομένη Δηὼ μακάρων ἐπὶ νήσσους ἤγαγε παντοίης ἐκτὸς ἐπωδυνίης δῶκε δέ οἱ θάνατον γλυκερώτερον ἡδέο ὕπνου πάγχυ καὶ Ἀργείων φέρτερον ἠιθέων ἥ τε καὶ Ἀντωνῖνον ὁμοῦ Κομμόδῳ βασιλῆας ἀ ρχομένη τελετῶν ἔστεφε μυστιπόλους τὴν μὲν ἄρα ψήφῳ μὲν Ἄρηϊ φίλη θέτο βουλή εἰκόνα δ ἠγαθέην ἐκτελέσαντο νέην Εὐνίκη τε φίλη θυγάτηρ ὗές τε θυγατρός Ζωιλίδαι μητρὸς μητέρα θεσπεσίην Κ άλλαισχρος καὶ Γλαῦκος ἐν εἰκόνι κυδαίνοντες ἣν καὶ Δημήτηρ ὤπασεν ἀθανάτοις ,665,653,128,120,2,5,6,0,1,3,3,502,176,False,192,False,
503,253,"Statue Base for L. Memmios, Altar-Priest, of Thorikos",Other/Fragment,Dedication,Before the Telestrion,178.5,3,0.0250,,Greek,1 ἡ πόλις Λ ούκιον Μέμμιον ἐπὶ βωμῶι Θορίκιον τ ὸν ἀπὸ δᾳδούχων καὶ ἀρχόντων καὶ στρατηγῶν καὶ ἀγωνοθετῶν 5 τὸν καὶ αὐτὸν μετὰ τῶν ἄλλων ἀρχῶν καὶ λιτουργιῶν ἄρξαντα τὴν ἐπώ νυμον ἀρχὴν καὶ στρατηγὸν ἐπὶ τὰ ὅπλα καὶ ἐπιμελητὴν γυμνασιαρχίας θεοῦ Ἁδριανοῦ καὶ ἀγωνοθέτην τρίς 10 πρεσβευτήν τε πολλάκις περὶ τῶν με γίστων ἐν οἷς καὶ περὶ γερουσίας μυή σαντα παρόντος θεοῦ Ἁδριανοῦ μυήσαντα θεὸν Λούκιον Οὐῆρον ⁶¹Ἀρμενιακὸν Παρθικὸν ⁶¹ καὶ Αὐτοκράτορας 15 Μ ᾶρκον Αὐρήλιον Ἀντωνῖνον ⁶¹καὶ Μ ᾶρκον Αὐρήλιον ⁶¹ ⁶¹Κόμμοδον ⁶¹ Γερμανικοὺς Σαρματικούς λ ιτουργήσαντα τοῖν Θεοῖν ἔτεσι νϛ τὸν ἀ π ἀρχιερέων τὸν φιλόπατριν , πόλις Λ ούκιον Μέμμιον βωμῶι Θορίκιον τ ὸν δᾳδούχων ἀρχόντων στρατηγῶν ἀγωνοθετῶν αὐτὸν ἄλλων ἀρχῶν λιτουργιῶν ἄρξαντα ἐπώ νυμον ἀρχὴν στρατηγὸν ὅπλα ἐπιμελητὴν γυμνασιαρχίας θεοῦ Ἁδριανοῦ ἀγωνοθέτην τρίς πρεσβευτήν πολλάκις με γίστων οἷς γερουσίας μυή σαντα παρόντος θεοῦ Ἁδριανοῦ μυήσαντα θεὸν Λούκιον Οὐῆρον Ἀρμενιακὸν Παρθικὸν Αὐτοκράτορας Μ ᾶρκον Αὐρήλιον Ἀντωνῖνον καὶ Μ ᾶρκον Αὐρήλιον Κόμμοδον Γερμανικοὺς Σαρματικούς λ ιτουργήσαντα τοῖν Θεοῖν ἔτεσι νϛ ἀ π ἀρχιερέων φιλόπατριν , ἡ πόλις Λ Μέμμιον ἐπὶ βωμῶι Θορίκιον τ ὸν ἀπὸ δᾳδούχων καὶ ἀρχόντων καὶ στρατηγῶν καὶ ἀγωνοθετῶν τὸν καὶ αὐτὸν μετὰ τῶν ἄλλων ἀρχῶν καὶ λιτουργιῶν ἄρξαντα τὴν ἐπώ νυμον ἀρχὴν καὶ στρατηγὸν ἐπὶ τὰ ὅπλα καὶ ἐπιμελητὴν γυμνασιαρχίας θεοῦ Ἁδριανοῦ καὶ ἀγωνοθέτην τρίς πρεσβευτήν τε πολλάκις περὶ τῶν με γίστων ἐν οἷς καὶ περὶ γερουσίας μυή σαντα παρόντος θεοῦ Ἁδριανοῦ μυήσαντα θεὸν Λούκιον Οὐῆρον καὶ Αὐτοκράτορας Μ Αὐρήλιον Ἀντωνῖνον Γερμανικοὺς Σαρματικούς ιτουργήσαντα τοῖν Θεοῖν ἔτεσι νϛ τὸν π ἀρχιερέων τὸν φιλόπατριν ,512,438,101,84,4,6,5,3,1,1,4,503,177,False,180,False,
