Institution: Title,Institution: Origin,Institution: Type,Office: Title,Office: Origin,Office: Type,Officer: Description,Officer: Origin,Officer: Gender,Officer: Name(s),Officer: Deme,Officer: Athenian Citizen,Officer: Roman Citizen,Officer: Family,Officer: Extended Family,Inscription: IE,Inscription: Title,Inscription: Object Type,Inscription: Type,Inscription: Suspected Ancient Location,Inscription: Date (Avg.),Inscription: Date Span,Inscription: Letter Height (m),Institution: Total Appearances,Institution: Total Offices,Institution: Total Office Appearances,Institution: Total Officers,Institution: Total Officer Appearances,Institution: Total People Co-Appearances,Institution: Total Institutional Co-Appearances,Institution: Total Honors Co-Appearances,Institution: Total People Co-Appearances with Officers,Institution: Total Institutional Co-Appearances with Officers,Office: Total Appearances,Office: Total People Honored,Office: Total Times People Honored,Office: Total Athenians Honored,Office: Total Athenians with Roman Citizenship Honored,Office: Total Romans Honored,Office: Total Times Athenians Honored,Office: Total Times Athenians with Roman Citizenship Honored,Office: Total Times Romans Honored,Office: Total Times Sponsored Honored,Office: Total Times Honorand Honored,Officer: Total Appearances,Officer: Total Sponsors,Officer: Total Officers,Officer: Total Institutional Affililiations,Officer: Total Honors,Officer: Total Athenian Honors,Officer: Total Roman Honors,Officer: Total Eleusinian Honors,Officer: RCA,Officer: PA,Officer: PAA,Officer: LGPN,Officer: Uncertain,Inscription: Character Count,Inscription: Diplomatic Character Count,Inscription: Word Count,Inscription: Diplomatic Word Count,Inscription: Total Institutions,Inscription: Total Honors,Inscription: Total People,Inscription: Total Sponsors,Inscription: Total Honorands,Inscription: Total Athenians,Inscription: Total Romans,Institution: ID,Office: ID,Officer: ID,Inscription: ID,Institution: Notes,Office: Notes,Officer: Notes,Inscription: Notes
Kerykes,Eleusis,Genos,Hymnagogos,Eleusis,Sacred Official,Seleukos Demeou,Athens,Male,Seleukos Demeou,,True,False,,,300,Honorary Decree for Themistokles Theophrastou Hagnousios,Base,Decree,,-25.0,10,0.0095,7,18,64,72,100,67,17,42,391,197,1,23,23,23,0,0,23,0,0,2,1,1,0,,1,1,0,0,1,,,,,False,3533,3223,781,638,3,18,47,2,1,47,0,1016,3042,2089,300,,,,
Kerykes,Eleusis,Genos,Hymnagogos,Eleusis,Sacred Official,Mikion Philokratou,Athens,Male,Mikion Philokratou,,True,False,,,300,Honorary Decree for Themistokles Theophrastou Hagnousios,Base,Decree,,-25.0,10,0.0095,7,18,64,72,100,67,17,42,391,197,1,23,23,23,0,0,23,0,0,2,1,1,0,,1,1,0,0,1,,,,,False,3533,3223,781,638,3,18,47,2,1,47,0,1016,3042,2090,300,,,,
Kerykes,Eleusis,Genos,Hierokeryx,Eleusis,Sacred Official,Dionysios Demostratos,Athens,Male,Dionysios Demostratos,,True,False,,,300,Honorary Decree for Themistokles Theophrastou Hagnousios,Base,Decree,,-25.0,10,0.0095,7,18,64,72,100,67,17,42,391,197,8,6,7,6,4,0,7,5,0,11,6,1,0,,1,1,0,0,1,,,,,False,3533,3223,781,638,3,18,47,2,1,47,0,1016,3068,2064,300,,,,
Kerykes,Eleusis,Genos,Hierokeryx,Eleusis,Sacred Official,Nummius Nigreinos,Athens,Male,Nummius Nigreinos,,True,True,,Nummii of Bassa,462,"Statue Base for Nummios Nigreinos, Hierokeryx",Base,Dedication,Before the Telestrion,150.0,10,,7,18,64,72,100,67,17,42,391,197,8,6,7,6,4,0,7,5,0,11,6,1,0,,1,1,0,0,1,,,,,False,27,21,6,5,0,1,1,0,1,1,0,1016,3068,2266,462,,,,
Kerykes,Eleusis,Genos,Hierokeryx,Eleusis,Sacred Official,P. Herennios Apolloniou,Athens,Male,Publius Herennius Apolloniou,,True,True,TBD,,514,Catalog of the Prytaneis of the Tribe of Antiokhis,Stele,Other/Uncertain,South Wall,191.0,10,0.0110,7,18,64,72,100,67,17,42,391,197,8,6,7,6,4,0,7,5,0,11,6,1,0,,1,4,2,0,2,,,,,False,951,605,217,115,2,7,40,1,0,39,1,1016,3068,2375,514,,,,
Kerykes,Eleusis,Genos,Hierokeryx,Eleusis,Sacred Official,Iul. Hierokeryx,Athens,Male,Iulius,,True,True,,,633,"Statue Base for Rouphenia, Mother of Iul. the Hierokeryx",Base,Dedication,,217.5,15,0.0235,7,18,64,72,100,67,17,42,391,197,8,6,7,6,4,0,7,5,0,11,6,1,0,,1,1,0,0,1,,,,,False,191,152,51,35,1,6,3,1,1,2,1,1016,3068,2480,633,,,,
Kerykes,Eleusis,Genos,Hierokeryx,Eleusis,Sacred Official,Casianus Hierokeryx,Athens,Male,Casianus Casianus Hierokeryx,,True,True,,,645,"Statue Base for Kassianos, Hierokeryx",Base,Dedication,Before the Telestrion,236.0,10,0.0350,7,18,64,72,100,67,17,42,391,197,8,6,7,6,4,0,7,5,0,11,6,1,3,,4,5,3,1,1,,,,,False,119,115,21,19,3,6,1,3,1,1,0,1016,3068,2503,645,,,,
Kerykes,Eleusis,Genos,Hierokeryx,Eleusis,Sacred Official,"Nikagoras, Hierokeryx",Athens,Male,Nikagoras,,True,False,,,650,"Statue Base for Nikagoras, Hierokeryx and Sophist",Base,Dedication,Before the Telestrion,250.0,10,0.0400,7,18,64,72,100,67,17,42,391,197,8,6,7,6,4,0,7,5,0,11,6,1,0,,1,2,0,0,1,,,,,False,89,87,19,18,0,3,3,0,1,1,0,1016,3068,2511,650,,,,
Kerykes,Eleusis,Genos,Archon of the Kerykes,Eleusis,Other Office,Iul. Apollodotos Meliteus,Athens,Male,Iulius Apollodotos,Melite,True,True,Theodotid,Claudii of Melite,492,"Statue Base for Iul. Theodotos Meliteus, Son of Sophist Iul. Theodotos, Archon of the Kerykex",Altar,Dedication,Before the Telestrion,170.0,10,0.0290,7,18,64,72,100,67,17,42,391,197,2,2,2,2,2,0,2,2,0,4,2,1,3,,4,3,2,0,1,48,,,,False,255,244,51,47,4,6,5,3,1,5,0,1016,3110,2326,492,,,,
Kerykes,Eleusis,Genos,Archon of the Kerykes,Eleusis,Other Office,M. Aur. Prosdektos Pistokrates,Athens,Male,Marcus Aurelius Prosdektos Pistokrates,,True,True,,,624,Statue Base for a M. Aur. Prosdektos Pistokratous Kephalethen,Base,Dedication,Before the Telestrion,200.0,10,0.0210,7,18,64,72,100,67,17,42,391,197,2,2,2,2,2,0,2,2,0,4,2,1,1,,3,4,1,0,2,,,,,False,237,228,42,39,2,3,2,1,1,2,0,1016,3110,2463,624,,,,
Philleidai,Eleusis,Genos,Hierophantis,Eleusis,Sacred Official,[?] Hierophantis Amphiou,Athens,Female,Amphiou,,True,False,,,288,State Base for Hierophantis Amphiou Philadou,Base,Dedication,,-32.5,35,,1,2,49,27,50,1,1,2,67,27,11,8,8,8,3,0,8,3,0,5,8,1,1,,1,1,0,0,1,,,,,False,74,57,17,13,1,1,1,1,1,1,0,1018,3019,2037,288,,,,
Philleidai,Eleusis,Genos,Hierophantis,Eleusis,Sacred Official,Hierophantis Mos[kh.],Athens,Female,Hierophantis,,True,False,,,325,Statue Base for a Unknown Hierophantis,Base,Dedication,,13.0,24,,1,2,49,27,50,1,1,2,67,27,11,8,8,8,3,0,8,3,0,5,8,1,1,,1,1,0,0,1,,,,,True,57,43,15,11,1,1,1,1,1,1,0,1018,3019,2123,325,,,,
Philleidai,Eleusis,Genos,Hierophantis,Eleusis,Sacred Official,Kl. Philoxena Patronos,Athens,Female,Claudia Philoxena Patronos,,True,True,,,371,"Statue Base for Klaudia Philoxena, Hierophantis",Base,Dedication,,97.5,15,0.0250,1,2,49,27,50,1,1,2,67,27,11,8,8,8,3,0,8,3,0,5,8,1,1,,1,1,0,0,1,,,,,False,252,196,53,38,0,2,3,1,1,3,0,1018,3019,2173,371,,,,
Philleidai,Eleusis,Genos,Hierophantis,Eleusis,Sacred Official,Hierophantis Perikleous,Athens,Female,Perikleous,,True,False,,,433,"Statue Base for an Unknown Hierophantis, Daughter of Perikles of Oion",Base,Dedication,,112.5,25,0.0270,1,2,49,27,50,1,1,2,67,27,11,8,8,8,3,0,8,3,0,5,8,1,1,,1,1,0,0,1,,,,,False,0,0,1,1,0,2,3,1,1,3,0,1018,3019,2221,688,,,,
Philleidai,Eleusis,Genos,Hierophantis,Eleusis,Sacred Official,Hierophantis Daughter of Demetrios,Athens,Female,Demetriou,,True,False,,,454,"Statue Base for an Unknown Hierophantis, Daughter of a Demetrios",Base,Dedication,,160.0,44,0.0220,1,2,49,27,50,1,1,2,67,27,11,8,8,8,3,0,8,3,0,5,8,1,0,,1,1,0,0,1,,,,,False,411,407,68,66,0,2,3,0,0,2,1,1018,3019,2247,454,,,,
Philleidai,Eleusis,Genos,Hierophantis,Eleusis,Sacred Official,Fl. [.]krateia,Athens,Female,Flavia,,True,True,,,487,Statue Base for T. Fl. Euthykomas Paianieus,Altar,Dedication,,166.0,10,0.0270,1,2,49,27,50,1,1,2,67,27,11,8,8,8,3,0,8,3,0,5,8,1,0,,1,1,0,0,1,,,,,False,247,169,83,48,1,3,6,1,1,6,0,1018,3019,2315,487,,,,
Philleidai,Eleusis,Genos,Hierophantis,Eleusis,Sacred Official,[Iunia] Melitine,Athens,Female,Iunia,Melite,True,True,,,501,"Statue Base for Iun. Melitine, Hierophantis",Base,Dedication,,187.5,25,0.0270,1,2,49,27,50,1,1,2,67,27,11,8,8,8,3,0,8,3,0,5,8,1,0,,1,1,0,0,1,,,,,False,21,16,7,4,0,1,1,0,1,1,0,1018,3019,2334,501,,,,
Philleidai,Eleusis,Genos,Hierophantis,Eleusis,Sacred Official,Isidote Eisaiou,Athens,Female,Isidote Eisaiou,,True,False,,,502,"Statue Base for Isidote, Daughter of Isaios, Hierophantes",Base,Dedication,Before the Telestrion,184.0,16,0.0200,1,2,49,27,50,1,1,2,67,27,11,8,8,8,3,0,8,3,0,5,8,1,0,,2,2,0,0,2,,,,,False,665,653,128,120,2,5,6,0,1,3,3,1018,3019,2335,502,,,,
Philleidai,Eleusis,Genos,Priestess of Demeter and Kore,Eleusis,Sacred Official,Ameinokleia Philanthou,Athens,Female,Ameinokleia Philanthou,Phyle,True,False,,,268,Statue Base for Ameinokleia Philanthou Phylasiou,Base,Dedication,,-87.5,25,0.0250,1,2,49,27,50,1,1,2,67,27,38,19,39,19,7,0,39,18,0,32,18,2,4,,1,2,0,0,2,,,,,False,116,66,25,15,0,1,5,4,1,5,0,1018,3004,2001,268,,,,
Philleidai,Eleusis,Genos,Priestess of Demeter and Kore,Eleusis,Sacred Official,Ameinokleia Philanthou,Athens,Female,Ameinokleia Philanthou,Phyle,True,False,,,267,Statue Base for an Unknown Kanephoros,Base,Dedication,Outer Courtyard,-87.5,25,0.0080,1,2,49,27,50,1,1,2,67,27,38,19,39,19,7,0,39,18,0,32,18,2,4,,1,2,0,0,2,,,,,False,266,121,77,33,2,5,2,2,1,2,0,1018,3004,2001,267,,,,
Philleidai,Eleusis,Genos,Priestess of Demeter and Kore,Eleusis,Sacred Official,Kleokrateia Oinophilou,Athens,Female,Kleokrateia Oinophilou,Aphidnai,True,False,Oinophilids,,282,Statue Base for Unknown Hearth-Initiate,Stele,Dedication,Between the Propylaea,-50.0,20,0.0090,1,2,49,27,50,1,1,2,67,27,38,19,39,19,7,0,39,18,0,32,18,4,0,,1,3,0,0,3,,,,,False,147,96,44,24,2,3,3,2,1,3,0,1018,3004,2026,282,,,,
Philleidai,Eleusis,Genos,Priestess of Demeter and Kore,Eleusis,Sacred Official,Kleokrateia Oinophilou,Athens,Female,Kleokrateia Oinophilou,Aphidnai,True,False,Oinophilids,,281,Statue Base for Unknown,Base,Dedication,,-50.0,20,0.0210,1,2,49,27,50,1,1,2,67,27,38,19,39,19,7,0,39,18,0,32,18,4,0,,1,3,0,0,3,,,,,False,80,26,24,9,0,1,1,0,0,1,0,1018,3004,2026,281,,,,
Philleidai,Eleusis,Genos,Priestess of Demeter and Kore,Eleusis,Sacred Official,Kleokrateia Oinophilou,Athens,Female,Kleokrateia Oinophilou,Aphidnai,True,False,Oinophilids,,279,Statue Base for Unknown,Base,Dedication,,-50.0,20,0.0195,1,2,49,27,50,1,1,2,67,27,38,19,39,19,7,0,39,18,0,32,18,4,0,,1,3,0,0,3,,,,,False,80,51,13,10,0,1,1,0,0,1,0,1018,3004,2026,279,,,,
Philleidai,Eleusis,Genos,Priestess of Demeter and Kore,Eleusis,Sacred Official,Kleokrateia Oinophilou,Athens,Female,Kleokrateia Oinophilou,Aphidnai,True,False,Oinophilids,,275,"Statue Base for Medeios Medeiou Peiraieus, Exegete of the Eumolpidai",Base,Dedication,North of the Telesterion,-60.0,10,0.0200,1,2,49,27,50,1,1,2,67,27,38,19,39,19,7,0,39,18,0,32,18,4,0,,1,3,0,0,3,,,,,False,243,233,52,46,3,2,2,2,1,2,0,1018,3004,2026,275,,,,
Philleidai,Eleusis,Genos,Priestess of Demeter and Kore,Eleusis,Sacred Official,Khairion Dionysiou,Athens,Male,Khairion Dionysiou,Marathon,True,False,,,282,Statue Base for Unknown Hearth-Initiate,Stele,Dedication,Between the Propylaea,-50.0,20,0.0090,1,2,49,27,50,1,1,2,67,27,38,19,39,19,7,0,39,18,0,32,18,1,0,,1,1,0,0,1,,,,,False,147,96,44,24,2,3,3,2,1,3,0,1018,3004,2028,282,,,,
Philleidai,Eleusis,Genos,Priestess of Demeter and Kore,Eleusis,Sacred Official,[?] Priestess of Demeter & Kore,Athens,Female,,,True,False,,,284,Statue Base for Unknown,Base,Dedication,,-50.0,20,0.0135,1,2,49,27,50,1,1,2,67,27,38,19,39,19,7,0,39,18,0,32,18,1,0,,1,1,0,0,1,,,,,False,10,9,5,5,0,1,1,0,0,1,0,1018,3004,2031,284,,,,
Philleidai,Eleusis,Genos,Priestess of Demeter and Kore,Eleusis,Sacred Official,Ithake,Athens,Female,Ithake Ithake,,True,False,,,317,Statue Base for an Unknown Hearth-Initiate,Altar,Dedication,,0.0,200,,1,2,49,27,50,1,1,2,67,27,38,19,39,19,7,0,39,18,0,32,18,1,0,,1,1,0,0,1,,,,,False,80,33,26,13,0,1,2,0,0,2,0,1018,3004,2117,317,,,,
Philleidai,Eleusis,Genos,Priestess of Demeter and Kore,Eleusis,Sacred Official,Kleo Eukleous,Athens,Female,Kleo Eukleous,,True,False,,Herodian,364,Monument for Klaudia Alkia,Base,Dedication,,65.0,10,0.0140,1,2,49,27,50,1,1,2,67,27,38,19,39,19,7,0,39,18,0,32,18,8,0,,1,7,0,0,7,,,,,False,174,164,35,29,0,2,4,1,1,4,0,1018,3004,2132,364,,,,
Philleidai,Eleusis,Genos,Priestess of Demeter and Kore,Eleusis,Sacred Official,Kleo Eukleous,Athens,Female,Kleo Eukleous,,True,False,,Herodian,358,Statue Base for Klaudios Asklepiodoros Gargettios,Base,Dedication,,55.0,10,0.0250,1,2,49,27,50,1,1,2,67,27,38,19,39,19,7,0,39,18,0,32,18,8,0,,1,7,0,0,7,,,,,False,276,147,71,35,0,4,4,1,1,4,0,1018,3004,2132,358,,,,
Philleidai,Eleusis,Genos,Priestess of Demeter and Kore,Eleusis,Sacred Official,Kleo Eukleous,Athens,Female,Kleo Eukleous,,True,False,,Herodian,344,"Statue Base for Polycharmos Eukleous Marathonios, High Priest of Tiberius",Base,Dedication,Before the Telestrion,33.5,7,0.0300,1,2,49,27,50,1,1,2,67,27,38,19,39,19,7,0,39,18,0,32,18,8,0,,1,7,0,0,7,,,,,False,185,174,36,30,0,3,4,1,1,3,1,1018,3004,2132,344,,,,
Philleidai,Eleusis,Genos,Priestess of Demeter and Kore,Eleusis,Sacred Official,Kleo Eukleous,Athens,Female,Kleo Eukleous,,True,False,,Herodian,343,Statue Base Dedicated by the Priestess Kleo Eukleous of Phyla,Altar,Dedication,,45.0,40,0.0230,1,2,49,27,50,1,1,2,67,27,38,19,39,19,7,0,39,18,0,32,18,8,0,,1,7,0,0,7,,,,,False,78,44,26,13,0,2,1,0,0,1,0,1018,3004,2132,343,,,,
Philleidai,Eleusis,Genos,Priestess of Demeter and Kore,Eleusis,Sacred Official,Kleo Eukleous,Athens,Female,Kleo Eukleous,,True,False,,Herodian,342,Monument Dedicated by the Priestess Kleo Eukleous of Phyla,Base,Dedication,,45.0,40,0.0520,1,2,49,27,50,1,1,2,67,27,38,19,39,19,7,0,39,18,0,32,18,8,0,,1,7,0,0,7,,,,,False,64,15,16,5,0,1,2,0,0,2,0,1018,3004,2132,342,,,,
Philleidai,Eleusis,Genos,Priestess of Demeter and Kore,Eleusis,Sacred Official,Kleo Eukleous,Athens,Female,Kleo Eukleous,,True,False,,Herodian,341,Epistyle of Building Dedicated by the Priestess Kleo Eukleous of Phyla,Base,Dedication,,45.0,40,0.0350,1,2,49,27,50,1,1,2,67,27,38,19,39,19,7,0,39,18,0,32,18,8,0,,1,7,0,0,7,,,,,False,175,60,41,16,1,3,2,0,0,2,0,1018,3004,2132,341,,,,
Philleidai,Eleusis,Genos,Priestess of Demeter and Kore,Eleusis,Sacred Official,Kleo Eukleous,Athens,Female,Kleo Eukleous,,True,False,,Herodian,335,Monument for Iulia Augusta,Other/Fragment,Dedication,,25.0,10,0.0450,1,2,49,27,50,1,1,2,67,27,38,19,39,19,7,0,39,18,0,32,18,8,0,,1,7,0,0,7,,,,,False,247,21,62,13,3,2,5,3,1,3,2,1018,3004,2132,335,,,,
Philleidai,Eleusis,Genos,Priestess of Demeter and Kore,Eleusis,Sacred Official,Kleo Eukleous,Athens,Female,Kleo Eukleous,,True,False,,Herodian,334,Monument for Emperor Tiberius,Base,Dedication,,20.0,10,0.0450,1,2,49,27,50,1,1,2,67,27,38,19,39,19,7,0,39,18,0,32,18,8,0,,1,7,0,0,7,,,,,False,225,129,52,29,3,2,3,3,1,2,1,1018,3004,2132,334,,,,
Philleidai,Eleusis,Genos,Priestess of Demeter and Kore,Eleusis,Sacred Official,Kl. Tartarion Menandrou,Athens,Female,Claudia Tartarion Menandrou,,True,True,,TBD,368,Statue Base for Unknown,Base,Dedication,,77.5,5,0.0320,1,2,49,27,50,1,1,2,67,27,38,19,39,19,7,0,39,18,0,32,18,1,0,,1,1,0,0,1,Claudius 64,,,,False,38,11,13,6,0,0,1,0,0,1,0,1018,3004,2170,368,,,,
Philleidai,Eleusis,Genos,Priestess of Demeter and Kore,Eleusis,Sacred Official,Kl. Timothea,Athens,Female,Claudia Timothea Timothea,,True,True,,,376,Statue Base for an Unknown Individual,Base,Dedication,,97.5,15,0.0230,1,2,49,27,50,1,1,2,67,27,38,19,39,19,7,0,39,18,0,32,18,6,0,,1,6,0,0,6,,,,,False,36,5,10,4,0,1,1,0,0,1,0,1018,3004,2175,376,,,,
Philleidai,Eleusis,Genos,Priestess of Demeter and Kore,Eleusis,Sacred Official,Kl. Timothea,Athens,Female,Claudia Timothea Timothea,,True,True,,,375,Statue Base for an Unknown Individual,Base,Dedication,,97.5,15,,1,2,49,27,50,1,1,2,67,27,38,19,39,19,7,0,39,18,0,32,18,6,0,,1,6,0,0,6,,,,,False,70,13,21,6,0,1,1,0,0,1,0,1018,3004,2175,375,,,,
Philleidai,Eleusis,Genos,Priestess of Demeter and Kore,Eleusis,Sacred Official,Kl. Timothea,Athens,Female,Claudia Timothea Timothea,,True,True,,,374,Statue Base for Zopyros Zopyrou Piraieos,Base,Dedication,,97.5,15,0.0230,1,2,49,27,50,1,1,2,67,27,38,19,39,19,7,0,39,18,0,32,18,6,0,,1,6,0,0,6,,,,,False,60,51,14,11,0,2,2,0,1,2,0,1018,3004,2175,374,,,,
Philleidai,Eleusis,Genos,Priestess of Demeter and Kore,Eleusis,Sacred Official,Kl. Timothea,Athens,Female,Claudia Timothea Timothea,,True,True,,,373,"G. Kl. Seilianos Polykritos, Hearth-Initiate",Building or Monument,Dedication,,97.5,15,,1,2,49,27,50,1,1,2,67,27,38,19,39,19,7,0,39,18,0,32,18,6,0,,1,6,0,0,6,,,,,False,151,137,32,28,0,2,4,2,1,4,0,1018,3004,2175,373,,,,
Philleidai,Eleusis,Genos,Priestess of Demeter and Kore,Eleusis,Sacred Official,Kl. Timothea,Athens,Female,Claudia Timothea Timothea,,True,True,,,372,Statue Base for an Unknown Individual,Base,Dedication,,97.5,15,0.0280,1,2,49,27,50,1,1,2,67,27,38,19,39,19,7,0,39,18,0,32,18,6,0,,1,6,0,0,6,,,,,False,104,74,29,18,1,1,1,1,0,1,0,1018,3004,2175,372,,,,
Philleidai,Eleusis,Genos,Priestess of Demeter and Kore,Eleusis,Sacred Official,Kl. Timothea,Athens,Female,Claudia Timothea Timothea,,True,True,,,371,"Statue Base for Klaudia Philoxena, Hierophantis",Base,Dedication,,97.5,15,0.0250,1,2,49,27,50,1,1,2,67,27,38,19,39,19,7,0,39,18,0,32,18,6,0,,1,6,0,0,6,,,,,False,252,196,53,38,0,2,3,1,1,3,0,1018,3004,2175,371,,,,
Philleidai,Eleusis,Genos,Priestess of Demeter and Kore,Eleusis,Sacred Official,[?] Priestess of Demeter & Kore,Athens,Female,,,False,False,,,379,"Statue Base for an Unknown Individual, Dedicated by a Priestess",Stele,Dedication,,50.5,99,0.0140,1,2,49,27,50,1,1,2,67,27,38,19,39,19,7,0,39,18,0,32,18,1,0,,1,1,0,0,1,,,,,True,124,44,31,13,1,2,1,0,0,1,0,1018,3004,2184,379,,,,
Philleidai,Eleusis,Genos,Priestess of Demeter and Kore,Eleusis,Sacred Official,Dione,Athens,Female,Dione,,True,False,,,395,Statue Base for a Hearth-Initiate,Base,Dedication,,100.5,199,0.0210,1,2,49,27,50,1,1,2,67,27,38,19,39,19,7,0,39,18,0,32,18,1,0,,1,1,0,0,1,,,,,False,118,47,35,12,0,1,2,0,1,2,0,1018,3004,2200,395,,,,
Philleidai,Eleusis,Genos,Priestess of Demeter and Kore,Eleusis,Sacred Official,[?] Priestess of Demeter & Kore,Athens,Female,,,True,False,,,405,Statue Base(?) For an Unknown Individual,Base,Dedication,,150.5,299,0.0300,1,2,49,27,50,1,1,2,67,27,38,19,39,19,7,0,39,18,0,32,18,1,0,,1,1,0,0,1,,,,,True,36,21,12,8,0,0,1,0,0,1,0,1018,3004,2215,405,,,,
Philleidai,Eleusis,Genos,Priestess of Demeter and Kore,Eleusis,Sacred Official,[?] Priestess of Demeter & Kore,Athens,Female,,,True,False,,,406,Statue Base for an Unknown Individual,Base,Dedication,,150.5,299,0.0280,1,2,49,27,50,1,1,2,67,27,38,19,39,19,7,0,39,18,0,32,18,1,0,,1,1,0,0,1,,,,,True,42,12,17,7,0,0,1,0,0,1,0,1018,3004,2216,406,,,,
Philleidai,Eleusis,Genos,Priestess of Demeter and Kore,Eleusis,Sacred Official,[?] Hearth-Initiate,Athens,Uncertain,,,True,False,,,431,Statue Base for an Unknown Hearth-Initiate,Base,Dedication,,150.5,299,0.0275,1,2,49,27,50,1,1,2,67,27,38,19,39,19,7,0,39,18,0,32,18,1,0,,1,1,0,0,1,,,,,True,38,13,11,7,0,1,1,0,1,1,0,1018,3004,2218,431,,,,
Philleidai,Eleusis,Genos,Priestess of Demeter and Kore,Eleusis,Sacred Official,Fl. Laodameia Kleitou,Athens,Female,Flavia Laodameia Kleitou,,True,True,,TBD,433,"Statue Base for an Unknown Hierophantis, Daughter of Perikles of Oion",Base,Dedication,,112.5,25,0.0270,1,2,49,27,50,1,1,2,67,27,38,19,39,19,7,0,39,18,0,32,18,8,0,,1,7,0,0,7,,,,,False,0,0,1,1,0,2,3,1,1,3,0,1018,3004,2223,688,,,,
Philleidai,Eleusis,Genos,Priestess of Demeter and Kore,Eleusis,Sacred Official,Fl. Laodameia Kleitou,Athens,Female,Flavia Laodameia Kleitou,,True,True,,TBD,458,"Statue Base for Iun. [-] Meletine, Daughter of Iun. Patron of Berenikidai, Hearth-Initiate",Base,Dedication,,145.0,10,0.0110,1,2,49,27,50,1,1,2,67,27,38,19,39,19,7,0,39,18,0,32,18,8,0,,1,7,0,0,7,,,,,False,199,127,46,25,0,2,5,2,1,5,0,1018,3004,2223,458,,,,
Philleidai,Eleusis,Genos,Priestess of Demeter and Kore,Eleusis,Sacred Official,Fl. Laodameia Kleitou,Athens,Female,Flavia Laodameia Kleitou,,True,True,,TBD,445,Statue Base for Thrasyllos of Kholleidai,Base,Dedication,,135.0,10,0.0210,1,2,49,27,50,1,1,2,67,27,38,19,39,19,7,0,39,18,0,32,18,8,0,,1,7,0,0,7,,,,,False,115,29,30,12,1,2,2,1,1,2,0,1018,3004,2223,445,,,,
Philleidai,Eleusis,Genos,Priestess of Demeter and Kore,Eleusis,Sacred Official,Fl. Laodameia Kleitou,Athens,Female,Flavia Laodameia Kleitou,,True,True,,TBD,442,"Statue Base for T. Vipsanius [-] Flavianos Kephisieus, Hearth-Initiate",Base,Dedication,,132.5,15,0.0150,1,2,49,27,50,1,1,2,67,27,38,19,39,19,7,0,39,18,0,32,18,8,0,,1,7,0,0,7,,,,,False,191,124,47,27,0,3,3,1,1,3,0,1018,3004,2223,442,,,,
Philleidai,Eleusis,Genos,Priestess of Demeter and Kore,Eleusis,Sacred Official,Fl. Laodameia Kleitou,Athens,Female,Flavia Laodameia Kleitou,,True,True,,TBD,437,Statue Base(?) for an Unknown Individual,Base,Dedication,,125.0,40,0.0290,1,2,49,27,50,1,1,2,67,27,38,19,39,19,7,0,39,18,0,32,18,8,0,,1,7,0,0,7,,,,,False,50,26,10,6,0,1,1,0,0,1,0,1018,3004,2223,437,,,,
Philleidai,Eleusis,Genos,Priestess of Demeter and Kore,Eleusis,Sacred Official,Fl. Laodameia Kleitou,Athens,Female,Flavia Laodameia Kleitou,,True,True,,TBD,436,Statue Base for an Unknown Individual,Base,Dedication,Before the Telestrion,125.0,40,0.0170,1,2,49,27,50,1,1,2,67,27,38,19,39,19,7,0,39,18,0,32,18,8,0,,1,7,0,0,7,,,,,False,87,68,26,16,0,1,1,0,0,1,0,1018,3004,2223,436,,,,
Philleidai,Eleusis,Genos,Priestess of Demeter and Kore,Eleusis,Sacred Official,Fl. Laodameia Kleitou,Athens,Female,Flavia Laodameia Kleitou,,True,True,,TBD,435,"Statue Base for an Unknown Individual, Dedicated by the Eumolpidai, Lykomidai",Base,Dedication,Before the Telestrion,125.0,40,0.0200,1,2,49,27,50,1,1,2,67,27,38,19,39,19,7,0,39,18,0,32,18,8,0,,1,7,0,0,7,,,,,False,173,132,52,31,3,1,2,2,1,2,0,1018,3004,2223,435,,,,
Philleidai,Eleusis,Genos,Priestess of Demeter and Kore,Eleusis,Sacred Official,Fl. Laodameia Kleitou,Athens,Female,Flavia Laodameia Kleitou,,True,True,,TBD,434,Statue Base Signed by Sotas and [-],Building or Monument,Other/Uncertain,,125.0,40,0.0220,1,2,49,27,50,1,1,2,67,27,38,19,39,19,7,0,39,18,0,32,18,8,0,,1,7,0,0,7,,,,,False,81,60,22,14,0,1,2,0,0,1,0,1018,3004,2223,434,,,,
Philleidai,Eleusis,Genos,Priestess of Demeter and Kore,Eleusis,Sacred Official,Iunia [?] Iun. Patronos,Athens,Female,Iunia Patronos,,True,True,,TBD,458,"Statue Base for Iun. [-] Meletine, Daughter of Iun. Patron of Berenikidai, Hearth-Initiate",Base,Dedication,,145.0,10,0.0110,1,2,49,27,50,1,1,2,67,27,38,19,39,19,7,0,39,18,0,32,18,1,2,,1,1,0,0,1,,,,,True,199,127,46,25,0,2,5,2,1,5,0,1018,3004,2253,458,,,,
Philleidai,Eleusis,Genos,Priestess of Demeter and Kore,Eleusis,Sacred Official,Nummia Kleo,Athens,Female,Nummia Kleo,,True,True,,Nummii of Bassa,459,"Statue Base for Nummia Kleo, Hearth-Initiate",Base,Dedication,,145.0,10,0.0300,1,2,49,27,50,1,1,2,67,27,38,19,39,19,7,0,39,18,0,32,18,1,2,,1,1,0,0,1,,,,,False,144,40,41,15,0,2,4,2,1,4,0,1018,3004,2260,459,,,,
