"IE","Sponsor","Honorand","Inscription","Object Type","Inscription Type","Location","Date","Date Span","Word Count","Character Count","Text","References","Sponsor Class","Sponsor Origin","Sponsor Status","Sponsor Type","Sponsor Gender","Sponsor Family","Sponsor Extended Family","Sponsor Deme","Honorand Origin","Honorand Status","Honorand Type","Honorand Gender","Honorand Family","Honorand Extended Family","Honorand Deme","Inscription ID","Sponsor ID","Honorand ID","Sponsor Uncertainty","Honorand Uncertainty"
"483","Demos","T. Kl. Hierophant Alkibiadou","Statue Base T. Fl. Hierophantes Paianieus, Son of T. Fl. Alkibiades","Base","Dedication","Before the Telestrion",167,10,188,1186,"Ἀγαθῇ Τύχῃ ἡ ἐξ Ἀρείου πάγου βουλὴ καὶ ἡ βουλὴ τῶν Φ καὶ ὁ δῆμος ὁ Ἀθηναίων Τίτον Φλάουιον Ἱεροφάντην Παιανιέα Τίτου Φλαουίου Ἀλκιβιάδου Παιανιέως υἱὸν ἄρξαντος τὴν ἐπώνυμον ἀρχήν πανηγυριαρχήσαντος κηρυκεύσαντος τῆς ἐξ Ἀρείου πάγου βουλῆς στρατηγήσαντος ἐπὶ τὰ ὅπλα καὶ γυμνασιαρχήσαντος ἐκ τῶν ἰδίων ἀγωνοθετήσαντος Παναθηναίων οἴκοθεν Τίτου Φλαουίου Λεωσθένους Παιανιέως ἔκγονον ἄρξαντος τὴν ἐπώνυμον ἀρχήν πανη γυριαρχήσαντος κηρυκεύσαντος τῆς ἐξ Ἀρείου πάγου βουλῆς στρατηγήσαντος ἐπὶ τὰ ὅπλα Γ καὶ γυμνασιαρχήσαντος ἀγωνοθετήσαντος Παναθηναίων ἀποδειχθέντος ὑπὸ θεοῦ Ἁδριανοῦ Τίτου Φλαουίου Ἀλκιβιάδου Παιανιέως ἀδελφόν ἄρξαντος τὴν ἐπώνυμον ἀρχήν πανηγυρι αρχήσαντος κηρυκεύσαντος τῆς ἐξ Ἀρείου πάγου βουλῆς ἄρξαντα πανηγυριαρχήσαντα γυμνασιαρχήσαντα οἴκοθεν ὁλκείοις πρεσβεύσαντα δὶς εἰς Ῥώμην ἐπὶ θεοῦ Ἀντωνείνου υἱὸν Φλαουίας Εἰσιδώρας τῆς Φλαουίου Ἡρακλείτου καὶ Δομιτίας Λαοδαμείας θυγατρός Κρατεροῦ ἔγγονον ὃς τὴν πίστιν τῇ πόλει ἐς τὰ νῦν δι ὧν κατέλιπεν φυλάσσει ἱεροφαντοῦντα ἐπὶ γένους λαμπρότητι καὶ φιλοτιμίαις ἁπάσαις εὐχαριστήσαντα τῇ πόλει τὸ στρόφιον παρὰ τῷ Αὐτοκράτορι θεῷ Ἀντωνείνῳ λαβόντα καὶ τὸν Αὐτοκράτορα μυήσαντος Λούκιον Αὐρήλιον Οὐῆρον δὶς ἐπὶ τῷ ἔτει ἀγαγόντα μυστήρια καὶ τοῦτο κατὰ τὸ θεμιτόν καὶ προσειδρύσαντα Εὐμολπίδην συναγαγόντα ἐπεὶ καὶ ἐπιλέγοντα εἴχομεν ἀρετῆς μεγέθει καὶ τῆς πρὸς τοὺς θεοὺς εὐσεβείας κἂν τούτῳ χάριν ἀνέθηκεν","IG II2 3592","Institution","Athenian","","Public","","","","","Athenian","Athenian with Roman Citizenship","","Male","","","Paiania",483,1002,2302,f,f
"485","Agothokles Marathonios","M. Aur. Miltiades","Statue Base for M. Aur. Miltiades, Son of Agathokles of Marathon, Hearth-Initiate","Base","Dedication","",165,10,14,72,"τὸν ἀφ ἑστίας μύστην Μᾶρκον Αὐρήλιον Μιλτιάδην Μαραθώνιον ὁ πα τὴρ Ἀγαθοκλῆς τὸν υἱόν","IG II2 3677","Person","Athenian","Athenian without Roman Citizenship","","Male","","","Marathon","Athenian","Athenian with Roman Citizenship","","Male","","","Marathon",485,2311,2310,f,f
"487","Areopagus","T. Fl. Euthykomas","Statue Base for T. Fl. Euthykomas Paianieus","Altar","Dedication","",166,10,37,239,"καθ ὑπομνηματισμὸν τῆς ἐξ Ἀρείου πάγου βουλῆς Τίτον Φλάβιον Εὐθυκόμαν Παιανιέα Τίτου Φλαβίου Στράτωνος ἐπὶ βωμῷ υἱὸν καὶ Τίτου Φλαβίου Στράτωνος ἱεροφάντου ἔγγονον καὶ Φλαβίας κρατείας ἱεροφάντιδος ἔγγονον Πομπηία Πώλλα Πομπηίου Πλειστάρχου φιλοσόφου θυγάτηρ τὸν ἑαυτῆς ἄνδρα","IG II2 3984","Institution","Athenian","","Public","","","","","Athenian","Athenian with Roman Citizenship","","Male","","","Paiania",487,1000,2312,f,f
"488","Areopagus","T. Fl. Menandros Paianieus","Statue Base for T. Fl. Menandros Paianieus","Stele","Dedication","South Wall",166,10,23,132,"καθ ὑπομνηματισμὸν τῆς ἐξ Ἀρείου πάγου βουλῆς Τίτον Φλάβιον Μένανδρον Παιανιέα Τίτου Φλαβίου Εὐθυκόμα Παιανιέως υἱὸν ἡ μήτηρ Πομπηία Πώλλα τὸν ἑαυτῆς υἱόν","IG II2 3985","Institution","Athenian","","Public","","","","","Athenian","Athenian with Roman Citizenship","","Male","","","Paiania",488,1000,2318,f,f
"488","Pompeia Polla","T. Fl. Menandros Paianieus","Statue Base for T. Fl. Menandros Paianieus","Stele","Dedication","South Wall",166,10,23,132,"καθ ὑπομνηματισμὸν τῆς ἐξ Ἀρείου πάγου βουλῆς Τίτον Φλάβιον Μένανδρον Παιανιέα Τίτου Φλαβίου Εὐθυκόμα Παιανιέως υἱὸν ἡ μήτηρ Πομπηία Πώλλα τὸν ἑαυτῆς υἱόν","IG II2 3985","Person","Athenian","Athenian with Roman Citizenship","","Female","","","","Athenian","Athenian with Roman Citizenship","","Male","","","Paiania",488,2316,2318,f,f
"490","Areopagus","M. Iul Apellas","Statue Base for M. Iul. Apellas Marathonios, Archon of the Eumolpidai","Altar","Dedication","Before the Telestrion",170,10,28,168,"Εὐμολπίδαι τὸν ἄρχοντα Μᾶρκον Ἰούλιον Ἀπελλᾶν Μαραθώνιον υἱὸν Μάρκου Ἰουλίου Δαμιανοῦ Μυλασέως καὶ Φλαουίας Πώλλης Φλαουίου Ἀπελλᾶ Ὑπαιπηνοῦ θυγατρός κατὰ τὸ ἐπερώτημα τῆς ἐξ Ἀ ρείου πάγου βουλῆς","IG II2 2959","Institution","Athenian","","Public","","","","","Athenian","Athenian with Roman Citizenship","","Male","","","Marathon",490,1000,2321,f,f
"490","Eumolpidai","M. Iul Apellas","Statue Base for M. Iul. Apellas Marathonios, Archon of the Eumolpidai","Altar","Dedication","Before the Telestrion",170,10,28,168,"Εὐμολπίδαι τὸν ἄρχοντα Μᾶρκον Ἰούλιον Ἀπελλᾶν Μαραθώνιον υἱὸν Μάρκου Ἰουλίου Δαμιανοῦ Μυλασέως καὶ Φλαουίας Πώλλης Φλαουίου Ἀπελλᾶ Ὑπαιπηνοῦ θυγατρός κατὰ τὸ ἐπερώτημα τῆς ἐξ Ἀ ρείου πάγου βουλῆς","IG II2 2959","Institution","Eleusinian","","Genos","","","","","Athenian","Athenian with Roman Citizenship","","Male","","","Marathon",490,1015,2321,f,f
"491","Panhellenes","Fl. Xenion","Statue Base for Fl. Xenion of Marathon, Archon of the Panhellenes","Altar","Dedication","",170,10,15,86,"ἀγαθῆι τύχηι τὸν κράτιστον Ξενίωνα τὸν ἄρξαντα τῶν Πανελλήνων τὸν ἄρι στον πολειτευτὴν οἱ Πανέλληνες","IG II2 3627 +","Institution","Panhellenic","","Public","","","","","Athenian","Athenian with Roman Citizenship","","Male","","","Marathon",491,1012,2298,f,f
"492","Areopagus","Iul. Apollodotos Meliteus","Statue Base for Iul. Theodotos Meliteus, Son of Sophist Iul. Theodotos, Archon of the Kerykex","Altar","Dedication","Before the Telestrion",170,10,43,251,"ἡ ἐξ Ἀρείου πάγου βουλὴ καὶ ἡ βουλὴ τῶν Φ καὶ ὁ δῆμος Ἰούλιον Ἀπολλόδοτον Μελιτέα Ἰουλίου Θεοδότου σοφιστοῦ στρατηγήσαντος καὶ βασιλεύσαντος καὶ κηρυκεύσαντος τῆς ἐξ Ἀρείου πάγου βουλῆς ὑὸν καὶ Αἰλίας Κηφισοδώρας Κλαυδίου Λυσιάδου δᾳδουχήσαντος θυγατρός ἄρξαντα τοῦ Κηρύκων γένους ἀρετῆς ἕνεκα","IG II2 3616","Institution","Athenian","","Public","","","","","Athenian","Athenian with Roman Citizenship","","Male","","","Melite",492,1000,2326,f,f
"492","Boule","Iul. Apollodotos Meliteus","Statue Base for Iul. Theodotos Meliteus, Son of Sophist Iul. Theodotos, Archon of the Kerykex","Altar","Dedication","Before the Telestrion",170,10,43,251,"ἡ ἐξ Ἀρείου πάγου βουλὴ καὶ ἡ βουλὴ τῶν Φ καὶ ὁ δῆμος Ἰούλιον Ἀπολλόδοτον Μελιτέα Ἰουλίου Θεοδότου σοφιστοῦ στρατηγήσαντος καὶ βασιλεύσαντος καὶ κηρυκεύσαντος τῆς ἐξ Ἀρείου πάγου βουλῆς ὑὸν καὶ Αἰλίας Κηφισοδώρας Κλαυδίου Λυσιάδου δᾳδουχήσαντος θυγατρός ἄρξαντα τοῦ Κηρύκων γένους ἀρετῆς ἕνεκα","IG II2 3616","Institution","Athenian","","Public","","","","","Athenian","Athenian with Roman Citizenship","","Male","","","Melite",492,1001,2326,f,f
"492","Demos","Iul. Apollodotos Meliteus","Statue Base for Iul. Theodotos Meliteus, Son of Sophist Iul. Theodotos, Archon of the Kerykex","Altar","Dedication","Before the Telestrion",170,10,43,251,"ἡ ἐξ Ἀρείου πάγου βουλὴ καὶ ἡ βουλὴ τῶν Φ καὶ ὁ δῆμος Ἰούλιον Ἀπολλόδοτον Μελιτέα Ἰουλίου Θεοδότου σοφιστοῦ στρατηγήσαντος καὶ βασιλεύσαντος καὶ κηρυκεύσαντος τῆς ἐξ Ἀρείου πάγου βουλῆς ὑὸν καὶ Αἰλίας Κηφισοδώρας Κλαυδίου Λυσιάδου δᾳδουχήσαντος θυγατρός ἄρξαντα τοῦ Κηρύκων γένους ἀρετῆς ἕνεκα","IG II2 3616","Institution","Athenian","","Public","","","","","Athenian","Athenian with Roman Citizenship","","Male","","","Melite",492,1002,2326,f,f
"493","Areopagus","Ail. Kephisodora","Statue Base for Ael. Kephisodora, Daughter of Daduch Kl. Lysiades","Building or Monument","Dedication","",170,10,54,365,"Αἰλίαν Κηφισοδώραν Κλαυδίου Λυσιάδου δᾳδουχήσαντος θυγατέρα Κλαυδίου Λεωνίδου δᾳδουχήσαντος ἔγγονον Κλαυδίου Σώσπιδος δᾳδουχήσαντος ἀδελφήν Ἰουλίου Θεοδότου σοφιστοῦ γυναῖκα στρατηγήσαντος ἐπὶ τοὺς ὁπλίτας βασιλεύσαντος κηρυκεύσαντος τῆς ἐξ Ἀρείου πάγου βουλῆς ὁ ἀνὴρ καὶ τὰ τέκνα Ἰούλιος Θεόδοτος καὶ Ἰουλία Κηφισοδώρα σωφροσύνης ἕνεκεν καὶ ἀρετῆς καὶ εὐτεκνίας ἀνέθη καν καθ ὑπομνηματισμὸν τῆς ἐξ Ἀρείου πάγου βουλῆς","IG II2 4084 +,IG II2 4087 +","Institution","Athenian","","Public","","","","","Athenian","Athenian with Roman Citizenship","","Female","Leonid","Claudii of Melite","",493,1000,2328,f,f
"493","Iul. Theodotos","Ail. Kephisodora","Statue Base for Ael. Kephisodora, Daughter of Daduch Kl. Lysiades","Building or Monument","Dedication","",170,10,54,365,"Αἰλίαν Κηφισοδώραν Κλαυδίου Λυσιάδου δᾳδουχήσαντος θυγατέρα Κλαυδίου Λεωνίδου δᾳδουχήσαντος ἔγγονον Κλαυδίου Σώσπιδος δᾳδουχήσαντος ἀδελφήν Ἰουλίου Θεοδότου σοφιστοῦ γυναῖκα στρατηγήσαντος ἐπὶ τοὺς ὁπλίτας βασιλεύσαντος κηρυκεύσαντος τῆς ἐξ Ἀρείου πάγου βουλῆς ὁ ἀνὴρ καὶ τὰ τέκνα Ἰούλιος Θεόδοτος καὶ Ἰουλία Κηφισοδώρα σωφροσύνης ἕνεκεν καὶ ἀρετῆς καὶ εὐτεκνίας ἀνέθη καν καθ ὑπομνηματισμὸν τῆς ἐξ Ἀρείου πάγου βουλῆς","IG II2 4084 +,IG II2 4087 +","Person","Athenian","Athenian with Roman Citizenship","","Male","","","Melite","Athenian","Athenian with Roman Citizenship","","Female","Leonid","Claudii of Melite","",493,2327,2328,f,f
"493","Iul. Kephisodora","Ail. Kephisodora","Statue Base for Ael. Kephisodora, Daughter of Daduch Kl. Lysiades","Building or Monument","Dedication","",170,10,54,365,"Αἰλίαν Κηφισοδώραν Κλαυδίου Λυσιάδου δᾳδουχήσαντος θυγατέρα Κλαυδίου Λεωνίδου δᾳδουχήσαντος ἔγγονον Κλαυδίου Σώσπιδος δᾳδουχήσαντος ἀδελφήν Ἰουλίου Θεοδότου σοφιστοῦ γυναῖκα στρατηγήσαντος ἐπὶ τοὺς ὁπλίτας βασιλεύσαντος κηρυκεύσαντος τῆς ἐξ Ἀρείου πάγου βουλῆς ὁ ἀνὴρ καὶ τὰ τέκνα Ἰούλιος Θεόδοτος καὶ Ἰουλία Κηφισοδώρα σωφροσύνης ἕνεκεν καὶ ἀρετῆς καὶ εὐτεκνίας ἀνέθη καν καθ ὑπομνηματισμὸν τῆς ἐξ Ἀρείου πάγου βουλῆς","IG II2 4084 +,IG II2 4087 +","Person","Athenian","Athenian with Roman Citizenship","","Female","Praxagorid","Claudii of Melite","","Athenian","Athenian with Roman Citizenship","","Female","Leonid","Claudii of Melite","",493,2331,2328,f,f
"495","M. Iul. Praxis","Emperor Marcus Aurelius","Statue Base for M. Aurelius","Base","Dedication","Before the Telestrion",173.5,3,17,125,"Αὐτοκράτορα Καίσαρα Μᾶρκον Αὐρήλιον Ἀντωνῖνον Γερμανικὸν Παρθικὸν Μηδικὸν Ἀπολλωνιᾶται οἱ κατὰ Κυρήνην διὰ Μάρκου Ἰουλίου Πράξιδος Πανέλληνος","IG II2 3407","Person","Athenian","Athenian with Roman Citizenship","","Male","","","Pallene","Imperial Family Member","Non-Athenian","","Male","","","",495,2332,2264,f,f
"503","Areopagus","L. Memmius Altar-Priest","Statue Base for L. Memmios, Altar-Priest, of Thorikos","Other/Fragment","Dedication","Before the Telestrion",178.5,3,84,494,"ἡ πόλις Λούκιον Μέμμιον ἐπὶ βωμῶι Θορίκιον τὸν ἀπὸ δᾳδούχων καὶ ἀρχόντων καὶ στρατηγῶν καὶ ἀγωνοθετῶν τὸν καὶ αὐτὸν μετὰ τῶν ἄλλων ἀρχῶν καὶ λιτουργιῶν ἄρξαντα τὴν ἐπώνυμον ἀρχὴν καὶ στρατηγὸν ἐπὶ τὰ ὅπλα καὶ ἐπιμελητὴν γυμνασιαρχίας θεοῦ Ἁδριανοῦ καὶ ἀγωνοθέτην τρίς πρεσβευτήν τε πολλάκις περὶ τῶν μεγίστων ἐν οἷς καὶ περὶ γερουσίας μυήσαντα παρόντος θεοῦ Ἁδριανοῦ μυήσαντα θεὸν Λούκιον Οὐῆρον Ἀρμενιακὸν Παρθικὸν καὶ Αὐτοκράτορας Μᾶρκον Αὐρήλιον Ἀντωνῖνον καὶ Μᾶρκον Αὐρήλιον Κόμμοδον Γερμανικοὺς Σαρματικούς λιτουργήσαντα τοῖν Θεοῖν ἔτεσι νϛ τὸν ἀπ ἀρχιερέων τὸν φιλόπατριν","IG II2 3620","Institution","Athenian","","Public","","","","","Athenian","Athenian with Roman Citizenship","","Male","","","Thorikos",503,1000,2339,f,f
"503","Boule","L. Memmius Altar-Priest","Statue Base for L. Memmios, Altar-Priest, of Thorikos","Other/Fragment","Dedication","Before the Telestrion",178.5,3,84,494,"ἡ πόλις Λούκιον Μέμμιον ἐπὶ βωμῶι Θορίκιον τὸν ἀπὸ δᾳδούχων καὶ ἀρχόντων καὶ στρατηγῶν καὶ ἀγωνοθετῶν τὸν καὶ αὐτὸν μετὰ τῶν ἄλλων ἀρχῶν καὶ λιτουργιῶν ἄρξαντα τὴν ἐπώνυμον ἀρχὴν καὶ στρατηγὸν ἐπὶ τὰ ὅπλα καὶ ἐπιμελητὴν γυμνασιαρχίας θεοῦ Ἁδριανοῦ καὶ ἀγωνοθέτην τρίς πρεσβευτήν τε πολλάκις περὶ τῶν μεγίστων ἐν οἷς καὶ περὶ γερουσίας μυήσαντα παρόντος θεοῦ Ἁδριανοῦ μυήσαντα θεὸν Λούκιον Οὐῆρον Ἀρμενιακὸν Παρθικὸν καὶ Αὐτοκράτορας Μᾶρκον Αὐρήλιον Ἀντωνῖνον καὶ Μᾶρκον Αὐρήλιον Κόμμοδον Γερμανικοὺς Σαρματικούς λιτουργήσαντα τοῖν Θεοῖν ἔτεσι νϛ τὸν ἀπ ἀρχιερέων τὸν φιλόπατριν","IG II2 3620","Institution","Athenian","","Public","","","","","Athenian","Athenian with Roman Citizenship","","Male","","","Thorikos",503,1001,2339,f,f
"503","Demos","L. Memmius Altar-Priest","Statue Base for L. Memmios, Altar-Priest, of Thorikos","Other/Fragment","Dedication","Before the Telestrion",178.5,3,84,494,"ἡ πόλις Λούκιον Μέμμιον ἐπὶ βωμῶι Θορίκιον τὸν ἀπὸ δᾳδούχων καὶ ἀρχόντων καὶ στρατηγῶν καὶ ἀγωνοθετῶν τὸν καὶ αὐτὸν μετὰ τῶν ἄλλων ἀρχῶν καὶ λιτουργιῶν ἄρξαντα τὴν ἐπώνυμον ἀρχὴν καὶ στρατηγὸν ἐπὶ τὰ ὅπλα καὶ ἐπιμελητὴν γυμνασιαρχίας θεοῦ Ἁδριανοῦ καὶ ἀγωνοθέτην τρίς πρεσβευτήν τε πολλάκις περὶ τῶν μεγίστων ἐν οἷς καὶ περὶ γερουσίας μυήσαντα παρόντος θεοῦ Ἁδριανοῦ μυήσαντα θεὸν Λούκιον Οὐῆρον Ἀρμενιακὸν Παρθικὸν καὶ Αὐτοκράτορας Μᾶρκον Αὐρήλιον Ἀντωνῖνον καὶ Μᾶρκον Αὐρήλιον Κόμμοδον Γερμανικοὺς Σαρματικούς λιτουργήσαντα τοῖν Θεοῖν ἔτεσι νϛ τὸν ἀπ ἀρχιερέων τὸν φιλόπατριν","IG II2 3620","Institution","Athenian","","Public","","","","","Athenian","Athenian with Roman Citizenship","","Male","","","Thorikos",503,1002,2339,f,f
